507,29,12,41,25
266,29,12,48,22
458,29,12,42,25
483,29,11,41,12
244,41,27,44,29
251,41,27,44,29
187,39,22,41,29
159,41,23,52,29
241,41,27,44,29
212,12,24,40,27
343,12,15,14,27
135,12,24,41,27
195,12,22,39,27
389,12,26,42,27
127,12,24,41,27
194,12,22,39,27
213,12,24,40,27
52,12,24,45,27
330,42,23,43,26
432,43,22,45,26
250,43,26,44,27
167,45,23,52,37
472,44,18,45,37
118,43,28,45,37
92,43,28,45,37
117,43,28,45,37
336,14,15,39,30
338,14,15,39,30
415,39,30,42,30
519,39,30,43,33
199,39,17,44,22
521,44,17,45,23
70,44,17,45,24
156,44,17,52,23
64,44,17,45,24
293,42,17,44,24
51,44,17,45,24
186,39,17,44,22
198,39,17,47,29
522,41,17,44,20
523,44,17,44,21
267,44,17,48,22
190,39,17,44,22
353,42,16,45,30
534,45,30,45,31
535,43,30,45,34
546,10,34,43,58
332,38,23,42,35
440,38,21,42,35
407,38,30,70,56
265,38,22,48,36
469,43,33,70,56
524,41,25,45,33
467,43,33,70,56
552,43,31,45,33
529,43,30,45,33
527,43,30,45,33
417,42,30,43,33
56,41,11,54,43
553,43,31,45,33
283,41,27,43,33
555,32,21,40,25
493,32,11,41,25
513,32,25,45,37
87,32,21,45,25
514,32,25,45,37
517,32,25,45,37
502,29,12,32,25
556,32,21,40,25
506,29,12,32,25
163,44,23,52,23
558,12,23,44,23
392,12,23,61,34
309,39,23,44,24
134,12,23,41,24
538,12,23,43,34
466,12,23,70,56
114,12,23,43,28
486,41,11,47,26
476,44,18,47,26
475,44,18,47,26
49,42,19,47,26
358,41,27,42,28
361,41,27,42,28
364,41,27,42,28
363,41,27,42,28
566,22,28,41,58
360,38,27,42,35
537,41,20,43,34
539,41,20,43,34
428,41,20,45,22
270,41,20,47,24
192,39,20,41,22
542,41,20,43,34
350,41,16,43,31
79,41,20,45,24
201,39,20,41,22
487,41,11,54,43
565,41,25,41,28
455,41,25,42,25
443,41,21,42,25
441,41,21,42,25
378,39,25,41,31
226,40,24,41,25
532,41,25,45,30
313,41,23,41,25
563,41,25,41,28
396,40,25,41,28
419,42,30,45,31
570,27,31,45,58
571,45,31,71,58
531,45,30,45,31
229,40,24,45,31
113,43,28,45,31
416,42,30,45,31
254,44,23,45,27
431,45,22,45,23
169,45,23,52,23
438,42,21,45,23
452,42,23,45,32
562,41,23,45,28
497,45,23,54,43
491,24,11,41,33
564,24,28,41,33
298,24,30,43,33
510,24,26,43,33
302,24,30,43,33
541,24,33,43,34
424,24,22,45,33
340,14,15,34,23
461,34,23,41,26
221,34,23,40,24
362,34,23,42,27
216,34,23,40,24
73,34,23,45,27
463,34,23,41,26
238,34,23,40,24
341,14,15,34,23
339,14,15,34,23
228,14,15,40,24
335,14,15,34,23
15,43,29,44,29
457,42,25,44,29
550,43,29,44,33
515,44,29,45,37
386,42,26,44,29
518,44,29,45,37
456,42,25,44,29
119,43,28,44,29
516,44,29,45,37
20,43,29,44,29
21,43,29,44,29
110,43,28,44,29
551,43,29,44,33
77,44,24,45,29
449,44,19,44,21
492,41,11,44,21
433,44,21,45,22
436,42,21,44,21
480,43,21,44,23
387,42,21,45,26
450,44,19,44,21
269,44,21,47,24
505,29,12,56,26
474,44,18,56,26
473,44,18,56,26
504,29,12,56,26
561,41,26,56,28
503,29,12,56,26
60,45,24,56,26
6,42,23,56,29
171,52,23,56,26
572,45,23,56,26
174,42,23,56,32
501,29,12,56,26
158,52,23,56,26
59,45,24,56,26
471,44,18,56,26
536,40,21,43,34
243,40,21,44,27
540,40,21,43,34
512,40,21,43,26
426,40,21,45,22
422,40,21,45,22
257,40,21,44,27
421,40,21,45,22
246,40,21,44,27
245,40,21,44,27
434,40,21,45,22
554,32,21,40,25
427,40,21,45,22
413,40,21,43,32
347,40,21,43,25
405,41,28,42,30
478,42,28,43,31
490,41,11,54,43
314,41,23,42,28
394,42,28,61,34
408,41,28,42,30
484,41,11,42,28
477,42,28,43,31
511,42,26,43,28
391,42,28,61,34
576,42,21,44,28
406,41,28,42,30
488,41,11,42,28
485,41,11,54,43
479,42,28,43,31
380,39,31,40,36
377,39,31,40,36
499,40,36,54,43
575,40,29,44,36
498,40,36,54,43
439,40,21,42,36
543,40,34,43,36
348,40,25,43,31
346,40,25,43,31
453,40,31,42,32
451,40,31,42,32
560,40,28,41,31
354,38,16,42,24
533,38,24,45,30
509,12,24,38,27
525,38,24,45,30
508,12,24,38,27
352,38,16,42,24
530,38,24,45,30
318,38,23,47,24
567,38,24,45,31
526,38,24,45,30
528,38,24,45,30
334,14,15,39,28
544,39,28,43,34
559,12,23,39,28
144,39,24,43,30
577,39,21,40,28
578,39,21,40,28
581,38,24,39,28
583,38,24,39,28
342,14,15,44,28
582,38,24,39,28
545,39,28,43,34
557,39,23,44,28
262,48,22,70,35
263,48,22,70,35
569,45,31,70,35
568,45,31,70,35
397,40,28,70,35
193,39,22,70,35
468,40,35,70,56
448,40,19,44,35
547,38,35,40,35
447,40,19,44,35
549,38,35,40,35
579,40,35,40,36
481,40,23,43,35
574,24,33,40,35
548,38,35,40,35
580,40,35,40,36
418,40,30,42,35
573,24,33,40,35
385,40,17,42,26
520,40,17,44,17
437,42,21,44,22
412,43,32,44,53
5,12,1,70,56
1,12,11,70,58
204,12,11,70,58
205,12,11,70,58
57,12,1,70,56
74,12,1,70,56
75,12,1,70,56
12,12,1,70,56
102,12,1,70,56
19,12,11,70,58
78,12,11,70,58
44,12,11,70,58
7,12,11,70,58
41,12,12,70,58
