193,39,22,70,35
57,12,1,70,56
194,12,22,39,27
38,39,22,45,29
195,12,22,39,27
102,12,1,70,56
196,39,22,43,31
197,39,22,43,31
198,39,17,47,29
199,39,17,44,22
200,39,22,40,28
201,39,20,41,22
202,32,17,54,43
203,39,19,47,27
204,12,11,70,58
205,12,11,70,58
5,12,1,70,56
212,12,24,40,27
213,12,24,40,27
214,14,15,48,24
204,12,11,70,58
19,12,11,70,58
44,12,11,70,58
57,12,1,70,56
102,12,1,70,56
215,14,15,40,24
216,34,23,40,24
111,40,24,43,30
217,40,24,42,30
218,12,15,61,37
219,39,24,43,34
220,40,24,43,32
221,34,23,40,24
222,40,24,40,25
223,40,24,41,26
224,40,24,41,30
225,40,24,42,26
226,40,24,41,25
227,14,15,40,24
228,14,15,40,24
229,40,24,45,31
230,40,16,42,24
231,37,24,45,33
232,40,16,42,24
233,40,16,42,24
1,12,11,70,58
234,40,24,70,56
235,40,24,41,30
236,40,24,43,31
237,40,24,41,30
238,34,23,40,24
147,40,21,70,56
74,12,1,70,56
75,12,1,70,56
41,12,12,70,58
205,12,11,70,58
239,40,22,48,31
178,39,22,43,31
108,12,16,70,56
240,29,12,44,27
75,12,1,70,56
38,39,22,45,29
78,12,11,70,58
12,12,1,70,56
44,12,11,70,58
241,41,27,44,29
148,41,23,61,27
204,12,11,70,58
149,29,12,45,27
57,12,1,70,56
41,12,12,70,58
29,14,15,61,29
73,34,23,45,27
242,44,27,54,43
243,40,21,44,27
244,41,27,44,29
245,40,21,44,27
246,40,21,44,27
247,24,27,44,33
248,44,27,54,43
249,44,19,44,27
203,39,19,47,27
7,12,11,70,58
19,12,11,70,58
250,43,26,44,27
102,12,1,70,56
1,12,11,70,58
205,12,11,70,58
251,41,27,44,29
252,44,27,54,43
253,44,27,54,43
254,44,23,45,27
255,39,27,44,31
256,44,27,54,43
257,40,21,44,27
258,29,12,44,27
44,12,11,70,58
107,12,19,61,28
260,41,22,48,37
261,39,11,54,43
12,12,1,70,56
19,12,11,70,58
152,42,18,52,23
128,40,22,48,37
137,40,16,61,32
104,42,22,48,37
96,41,22,48,37
41,12,12,70,58
205,12,11,70,58
262,48,22,70,35
263,48,22,70,35
40,41,22,61,29
264,12,22,48,32
31,12,22,61,29
75,12,1,70,56
28,42,22,52,29
265,38,22,48,36
139,41,22,52,25
239,40,22,48,31
214,14,15,48,24
57,12,1,70,56
102,12,1,70,56
7,12,11,70,58
207,39,22,48,22
122,41,22,61,26
108,12,16,70,56
105,12,21,61,34
136,37,17,52,33
266,29,12,48,22
267,44,17,48,22
78,12,11,70,58
181,29,11,48,27
91,29,12,48,37
27,41,22,61,29
29,14,15,61,29
2,12,22,61,29
44,12,11,70,58
97,40,19,47,28
1,12,11,70,58
12,12,1,70,56
102,12,1,70,56
182,29,12,47,35
19,12,11,70,58
205,12,11,70,58
78,12,11,70,58
41,12,12,70,58
204,12,11,70,58
153,44,21,61,26
57,12,1,70,56
268,40,20,61,37
7,12,11,70,58
269,44,21,47,24
29,14,15,61,29
270,41,20,47,24
5,12,1,70,56
75,12,1,70,56
74,12,1,70,56
185,29,12,54,43
183,39,18,47,26
188,39,22,47,32
271,45,22,47,24
189,39,19,47,26
44,12,11,70,58
41,12,12,70,58
102,12,1,70,56
1,12,11,70,58
12,12,1,70,56
19,12,11,70,58
276,42,21,44,31
204,12,11,70,58
57,12,1,70,56
75,12,1,70,56
78,12,11,70,58
5,12,1,70,56
205,12,11,70,58
209,39,22,44,31
26,39,17,52,31
137,40,16,61,32
74,12,1,70,56
211,39,22,44,31
179,29,12,48,37
67,29,12,70,56
7,12,11,70,58
277,41,11,44,31
278,29,12,45,31
242,44,27,54,43
97,40,19,47,28
5,12,1,70,56
205,12,11,70,58
57,12,1,70,56
74,12,1,70,56
283,41,27,43,33
284,41,27,42,32
285,40,23,47,36
102,12,1,70,56
7,12,11,70,58
78,12,11,70,58
204,12,11,70,58
41,12,12,70,58
286,40,27,43,34
280,41,21,44,32
88,32,21,45,31
181,29,11,48,27
268,40,20,61,37
44,12,11,70,58
26,39,17,52,31
1,12,11,70,58
278,29,12,45,31
102,12,1,70,56
12,12,1,70,56
19,12,11,70,58
44,12,11,70,58
204,12,11,70,58
122,41,22,61,26
137,40,16,61,32
41,12,12,70,58
1,12,11,70,58
205,12,11,70,58
74,12,1,70,56
57,12,1,70,56
75,12,1,70,56
5,12,1,70,56
7,12,11,70,58
106,12,18,61,29
31,12,22,61,29
6,42,23,56,29
105,12,21,61,34
78,12,11,70,58
7,12,11,70,58
102,12,1,70,56
1,12,11,70,58
12,12,1,70,56
19,12,11,70,58
281,29,12,54,43
139,41,22,52,25
272,42,23,61,25
261,39,11,54,43
44,12,11,70,58
75,12,1,70,56
57,12,1,70,56
74,12,1,70,56
41,12,12,70,58
204,12,11,70,58
205,12,11,70,58
78,12,11,70,58
91,29,12,48,37
293,42,17,44,24
5,12,1,70,56
125,41,23,45,37
6,42,23,56,29
205,12,11,70,58
41,12,12,70,58
5,12,1,70,56
57,12,1,70,56
75,12,1,70,56
272,42,23,61,25
102,12,1,70,56
204,12,11,70,58
74,12,1,70,56
1,12,11,70,58
12,12,1,70,56
19,12,11,70,58
268,40,20,61,37
78,12,11,70,58
7,12,11,70,58
137,40,16,61,32
108,12,16,70,56
105,12,21,61,34
107,12,19,61,28
27,41,22,61,29
44,12,11,70,58
40,41,22,61,29
111,40,24,43,30
74,12,1,70,56
41,12,12,70,58
57,12,1,70,56
7,12,11,70,58
296,41,30,45,32
297,43,30,61,34
298,24,30,43,33
1,12,11,70,58
205,12,11,70,58
44,12,11,70,58
19,12,11,70,58
299,43,30,43,32
300,40,28,43,30
26,39,17,52,31
204,12,11,70,58
78,12,11,70,58
5,12,1,70,56
101,43,28,61,34
75,12,1,70,56
301,12,23,44,30
144,39,24,43,30
302,24,30,43,33
303,42,16,43,30
304,42,27,43,30
305,37,30,43,33
306,37,30,43,33
307,39,24,43,30
31,12,22,61,29
204,12,11,70,58
102,12,1,70,56
5,12,1,70,56
205,12,11,70,58
57,12,1,70,56
231,37,24,45,33
2,12,22,61,29
309,39,23,44,24
74,12,1,70,56
75,12,1,70,56
1,12,11,70,58
7,12,11,70,58
44,12,11,70,58
19,12,11,70,58
218,12,15,61,37
108,12,16,70,56
210,39,22,41,23
78,12,11,70,58
57,12,1,70,56
74,12,1,70,56
12,12,1,70,56
313,41,23,41,25
102,12,1,70,56
44,12,11,70,58
1,12,11,70,58
204,12,11,70,58
205,12,11,70,58
5,12,1,70,56
41,12,12,70,58
279,38,23,45,37
75,12,1,70,56
206,39,22,41,23
314,41,23,42,28
108,12,16,70,56
29,14,15,61,29
107,12,19,61,28
44,12,11,70,58
5,12,1,70,56
57,12,1,70,56
75,12,1,70,56
1,12,11,70,58
317,42,16,70,56
8,41,23,70,56
102,12,1,70,56
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
12,12,1,70,56
19,12,11,70,58
318,38,23,47,24
136,37,17,52,33
105,12,21,61,34
272,42,23,61,25
319,39,21,54,43
214,14,15,48,24
123,41,23,70,56
285,40,23,47,36
320,44,19,47,23
321,47,23,70,56
322,44,18,47,23
78,12,11,70,58
41,12,12,70,58
5,12,1,70,56
75,12,1,70,56
102,12,1,70,56
7,12,11,70,58
328,14,15,45,34
57,12,1,70,56
74,12,1,70,56
205,12,11,70,58
204,12,11,70,58
280,41,21,44,32
289,39,23,42,32
95,29,11,52,28
325,41,23,47,25
10,12,23,43,30
329,40,23,61,36
330,42,23,43,26
331,39,21,44,31
332,38,23,42,35
183,39,18,47,26
215,14,15,40,24
204,12,11,70,58
78,12,11,70,58
41,12,12,70,58
5,12,1,70,56
334,14,15,39,28
205,12,11,70,58
57,12,1,70,56
19,12,11,70,58
44,12,11,70,58
75,12,1,70,56
335,14,15,34,23
336,14,15,39,30
1,12,11,70,58
102,12,1,70,56
7,12,11,70,58
228,14,15,40,24
12,12,1,70,56
74,12,1,70,56
29,14,15,61,29
337,14,15,40,25
338,14,15,39,30
339,14,15,34,23
340,14,15,34,23
341,14,15,34,23
342,14,15,44,28
343,12,15,14,27
328,14,15,45,34
41,12,12,70,58
139,41,22,52,25
260,41,22,48,37
204,12,11,70,58
102,12,1,70,56
7,12,11,70,58
181,29,11,48,27
346,40,25,43,31
205,12,11,70,58
57,12,1,70,56
75,12,1,70,56
78,12,11,70,58
1,12,11,70,58
19,12,11,70,58
67,29,12,70,56
29,14,15,61,29
294,42,24,43,33
74,12,1,70,56
347,40,21,43,25
287,24,25,43,33
191,39,17,44,25
324,40,21,54,43
5,12,1,70,56
348,40,25,43,31
326,42,16,70,56
19,12,11,70,58
75,12,1,70,56
78,12,11,70,58
7,12,11,70,58
345,14,15,42,30
323,42,16,47,23
57,12,1,70,56
74,12,1,70,56
44,12,11,70,58
1,12,11,70,58
205,12,11,70,58
41,12,12,70,58
5,12,1,70,56
102,12,1,70,56
350,41,16,43,31
204,12,11,70,58
137,40,16,61,32
351,42,16,45,30
352,38,16,42,24
353,42,16,45,30
354,38,16,42,24
1,12,11,70,58
5,12,1,70,56
57,12,1,70,56
75,12,1,70,56
78,12,11,70,58
7,12,11,70,58
74,12,1,70,56
358,41,27,42,28
41,12,12,70,58
44,12,11,70,58
19,12,11,70,58
204,12,11,70,58
108,12,16,70,56
359,41,26,42,27
102,12,1,70,56
360,38,27,42,35
361,41,27,42,28
205,12,11,70,58
362,34,23,42,27
363,41,27,42,28
364,41,27,42,28
73,34,23,45,27
365,40,23,43,28
366,34,23,42,27
367,40,25,42,27
74,12,1,70,56
205,12,11,70,58
5,12,1,70,56
1,12,11,70,58
19,12,11,70,58
44,12,11,70,58
328,14,15,45,34
75,12,1,70,56
7,12,11,70,58
41,12,12,70,58
204,12,11,70,58
57,12,1,70,56
136,37,17,52,33
231,37,24,45,33
331,39,21,44,31
204,12,11,70,58
57,12,1,70,56
74,12,1,70,56
115,39,22,45,37
75,12,1,70,56
7,12,11,70,58
1,12,11,70,58
12,12,1,70,56
19,12,11,70,58
41,12,12,70,58
5,12,1,70,56
78,12,11,70,58
44,12,11,70,58
205,12,11,70,58
377,39,31,40,36
275,24,24,47,33
319,39,21,54,43
378,39,25,41,31
379,39,31,42,32
380,39,31,40,36
44,12,11,70,58
1,12,11,70,58
57,12,1,70,56
19,12,11,70,58
41,12,12,70,58
370,40,25,42,27
385,40,17,42,26
12,12,1,70,56
386,42,26,44,29
5,12,1,70,56
205,12,11,70,58
74,12,1,70,56
204,12,11,70,58
75,12,1,70,56
137,40,16,61,32
78,12,11,70,58
7,12,11,70,58
2,12,22,61,29
387,42,21,45,26
388,42,26,42,32
26,39,17,52,31
389,12,26,42,27
74,12,1,70,56
4,41,11,61,34
204,12,11,70,58
75,12,1,70,56
78,12,11,70,58
7,12,11,70,58
391,42,28,61,34
374,37,31,61,34
392,12,23,61,34
41,12,12,70,58
12,12,1,70,56
57,12,1,70,56
19,12,11,70,58
44,12,11,70,58
5,12,1,70,56
1,12,11,70,58
3,34,23,61,34
102,12,1,70,56
393,42,30,61,34
394,42,28,61,34
218,12,15,61,37
396,40,25,41,28
324,40,21,54,43
78,12,11,70,58
5,12,1,70,56
74,12,1,70,56
1,12,11,70,58
12,12,1,70,56
7,12,11,70,58
275,24,24,47,33
41,12,12,70,58
261,39,11,54,43
204,12,11,70,58
205,12,11,70,58
75,12,1,70,56
19,12,11,70,58
102,12,1,70,56
128,40,22,48,37
319,39,21,54,43
44,12,11,70,58
57,12,1,70,56
108,12,16,70,56
365,40,23,43,28
397,40,28,70,35
405,41,28,42,30
5,12,1,70,56
57,12,1,70,56
74,12,1,70,56
406,41,28,42,30
19,12,11,70,58
75,12,1,70,56
102,12,1,70,56
41,12,12,70,58
1,12,11,70,58
44,12,11,70,58
78,12,11,70,58
204,12,11,70,58
205,12,11,70,58
217,40,24,42,30
407,38,30,70,56
8,41,23,70,56
408,41,28,42,30
345,14,15,42,30
7,12,11,70,58
57,12,1,70,56
74,12,1,70,56
75,12,1,70,56
7,12,11,70,58
12,12,1,70,56
412,43,32,44,53
78,12,11,70,58
44,12,11,70,58
5,12,1,70,56
1,12,11,70,58
317,42,16,70,56
41,12,12,70,58
19,12,11,70,58
3,34,23,61,34
121,43,28,45,32
409,41,30,43,32
413,40,21,43,32
372,24,32,43,33
292,43,26,45,32
137,40,16,61,32
296,41,30,45,32
102,12,1,70,56
407,38,30,70,56
220,40,24,43,32
19,12,11,70,58
5,12,1,70,56
204,12,11,70,58
75,12,1,70,56
78,12,11,70,58
415,39,30,42,30
296,41,30,45,32
41,12,12,70,58
57,12,1,70,56
7,12,11,70,58
74,12,1,70,56
1,12,11,70,58
44,12,11,70,58
12,12,1,70,56
416,42,30,45,31
417,42,30,43,33
373,12,25,42,33
418,40,30,42,35
205,12,11,70,58
419,42,30,45,31
115,39,22,45,37
41,12,12,70,58
78,12,11,70,58
5,12,1,70,56
204,12,11,70,58
88,32,21,45,31
102,12,1,70,56
421,40,21,45,22
180,39,11,45,24
75,12,1,70,56
205,12,11,70,58
198,39,17,47,29
422,40,21,45,22
423,42,22,45,32
424,24,22,45,33
425,42,22,45,32
26,39,17,52,31
426,40,21,45,22
57,12,1,70,56
288,41,22,45,27
427,40,21,45,22
428,41,20,45,22
260,41,22,48,37
278,29,12,45,31
333,42,22,47,26
177,29,12,47,26
74,12,1,70,56
429,42,22,45,32
430,44,19,45,22
431,45,22,45,23
432,43,22,45,26
433,44,21,45,22
387,42,21,45,26
434,40,21,45,22
44,12,11,70,58
19,12,11,70,58
75,12,1,70,56
74,12,1,70,56
5,12,1,70,56
205,12,11,70,58
12,12,1,70,56
102,12,1,70,56
4,41,11,61,34
49,42,19,47,26
436,42,21,44,21
7,12,11,70,58
204,12,11,70,58
44,12,11,70,58
437,42,21,44,22
57,12,1,70,56
41,12,12,70,58
280,41,21,44,32
91,29,12,48,37
324,40,21,54,43
438,42,21,45,23
439,40,21,42,36
440,38,21,42,35
441,41,21,42,25
442,40,21,42,25
443,41,21,42,25
44,12,11,70,58
102,12,1,70,56
205,12,11,70,58
1,12,11,70,58
12,12,1,70,56
19,12,11,70,58
203,39,19,47,27
447,40,19,44,35
78,12,11,70,58
7,12,11,70,58
41,12,12,70,58
74,12,1,70,56
57,12,1,70,56
204,12,11,70,58
75,12,1,70,56
448,40,19,44,35
49,42,19,47,26
198,39,17,47,29
185,29,12,54,43
56,41,11,54,43
189,39,19,47,26
449,44,19,44,21
450,44,19,44,21
97,40,19,47,28
5,12,1,70,56
289,39,23,42,32
382,39,31,42,32
57,12,1,70,56
78,12,11,70,58
7,12,11,70,58
383,39,31,42,32
188,39,22,47,32
41,12,12,70,58
5,12,1,70,56
1,12,11,70,58
205,12,11,70,58
204,12,11,70,58
44,12,11,70,58
74,12,1,70,56
75,12,1,70,56
451,40,31,42,32
247,24,27,44,33
287,24,25,43,33
264,12,22,48,32
67,29,12,70,56
381,39,31,42,32
280,41,21,44,32
452,42,23,45,32
174,42,23,56,32
453,40,31,42,32
272,42,23,61,25
402,12,23,42,28
75,12,1,70,56
57,12,1,70,56
31,12,22,61,29
102,12,1,70,56
136,37,17,52,33
74,12,1,70,56
12,12,1,70,56
1,12,11,70,58
204,12,11,70,58
205,12,11,70,58
44,12,11,70,58
19,12,11,70,58
78,12,11,70,58
139,41,22,52,25
455,41,25,42,25
2,12,22,61,29
301,12,23,44,30
10,12,23,43,30
5,12,1,70,56
41,12,12,70,58
456,42,25,44,29
457,42,25,44,29
373,12,25,42,33
7,12,11,70,58
29,14,15,61,29
148,41,23,61,27
324,40,21,54,43
458,29,12,42,25
41,12,12,70,58
1,12,11,70,58
204,12,11,70,58
57,12,1,70,56
44,12,11,70,58
205,12,11,70,58
75,12,1,70,56
5,12,1,70,56
12,12,1,70,56
7,12,11,70,58
355,12,16,42,27
19,12,11,70,58
102,12,1,70,56
370,40,25,42,27
356,12,16,44,25
74,12,1,70,56
137,40,16,61,32
375,12,23,40,33
57,12,1,70,56
19,12,11,70,58
371,41,26,42,27
8,41,23,70,56
1,12,11,70,58
74,12,1,70,56
44,12,11,70,58
75,12,1,70,56
285,40,23,47,36
78,12,11,70,58
5,12,1,70,56
12,12,1,70,56
461,34,23,41,26
102,12,1,70,56
41,12,12,70,58
462,41,26,43,31
369,41,26,42,27
329,40,23,61,36
463,34,23,41,26
27,41,22,61,29
204,12,11,70,58
326,42,16,70,56
57,12,1,70,56
74,12,1,70,56
44,12,11,70,58
41,12,12,70,58
414,43,32,70,56
67,29,12,70,56
147,40,21,70,56
75,12,1,70,56
102,12,1,70,56
19,12,11,70,58
1,12,11,70,58
5,12,1,70,56
317,42,16,70,56
7,12,11,70,58
466,12,23,70,56
467,43,33,70,56
468,40,35,70,56
108,12,16,70,56
8,41,23,70,56
12,12,1,70,56
78,12,11,70,58
469,43,33,70,56
400,24,28,70,56
123,41,23,70,56
407,38,30,70,56
74,12,1,70,56
19,12,11,70,58
44,12,11,70,58
357,34,16,47,26
471,44,18,56,26
41,12,12,70,58
57,12,1,70,56
75,12,1,70,56
152,42,18,52,23
78,12,11,70,58
204,12,11,70,58
102,12,1,70,56
7,12,11,70,58
472,44,18,45,37
259,44,18,44,27
142,41,18,47,26
342,14,15,44,28
183,39,18,47,26
137,40,16,61,32
12,12,1,70,56
205,12,11,70,58
106,12,18,61,29
198,39,17,47,29
177,29,12,47,26
71,43,18,45,26
473,44,18,56,26
474,44,18,56,26
39,41,18,45,29
475,44,18,47,26
476,44,18,47,26
74,12,1,70,56
7,12,11,70,58
57,12,1,70,56
19,12,11,70,58
44,12,11,70,58
41,12,12,70,58
477,42,28,43,31
478,42,28,43,31
204,12,11,70,58
205,12,11,70,58
1,12,11,70,58
5,12,1,70,56
102,12,1,70,56
78,12,11,70,58
239,40,22,48,31
350,41,16,43,31
479,42,28,43,31
41,12,12,70,58
74,12,1,70,56
108,12,16,70,56
204,12,11,70,58
57,12,1,70,56
78,12,11,70,58
387,42,21,45,26
7,12,11,70,58
5,12,1,70,56
205,12,11,70,58
75,12,1,70,56
19,12,11,70,58
44,12,11,70,58
311,39,22,44,24
365,40,23,43,28
1,12,11,70,58
480,43,21,44,23
481,40,23,43,35
26,39,17,52,31
44,12,11,70,58
7,12,11,70,58
483,29,11,41,12
19,12,11,70,58
5,12,1,70,56
205,12,11,70,58
12,12,1,70,56
78,12,11,70,58
484,41,11,42,28
316,41,11,45,23
291,40,11,45,36
485,41,11,54,43
75,12,1,70,56
4,41,11,61,34
74,12,1,70,56
204,12,11,70,58
486,41,11,47,26
487,41,11,54,43
488,41,11,42,28
489,29,11,41,12
181,29,11,48,27
72,38,11,45,35
56,41,11,54,43
490,41,11,54,43
261,39,11,54,43
1,12,11,70,58
95,29,11,52,28
180,39,11,45,24
491,24,11,41,33
492,41,11,44,21
493,32,11,41,25
494,29,11,41,12
7,12,11,70,58
485,41,11,54,43
78,12,11,70,58
57,12,1,70,56
74,12,1,70,56
1,12,11,70,58
324,40,21,54,43
281,29,12,54,43
205,12,11,70,58
12,12,1,70,56
44,12,11,70,58
75,12,1,70,56
487,41,11,54,43
102,12,1,70,56
497,45,23,54,43
41,12,12,70,58
19,12,11,70,58
185,29,12,54,43
100,40,21,54,43
261,39,11,54,43
319,39,21,54,43
204,12,11,70,58
5,12,1,70,56
56,41,11,54,43
490,41,11,54,43
498,40,36,54,43
499,40,36,54,43
7,12,11,70,58
58,29,12,54,43
41,12,12,70,58
205,12,11,70,58
57,12,1,70,56
177,29,12,47,26
75,12,1,70,56
95,29,11,52,28
74,12,1,70,56
281,29,12,54,43
78,12,11,70,58
181,29,11,48,27
12,12,1,70,56
102,12,1,70,56
19,12,11,70,58
179,29,12,48,37
501,29,12,56,26
149,29,12,45,27
278,29,12,45,31
44,12,11,70,58
91,29,12,48,37
5,12,1,70,56
204,12,11,70,58
67,29,12,70,56
185,29,12,54,43
502,29,12,32,25
503,29,12,56,26
504,29,12,56,26
505,29,12,56,26
48,29,12,47,26
506,29,12,32,25
7,12,11,70,58
204,12,11,70,58
57,12,1,70,56
74,12,1,70,56
193,39,22,70,35
198,39,17,47,29
75,12,1,70,56
205,12,11,70,58
78,12,11,70,58
41,12,12,70,58
282,41,20,45,37
5,12,1,70,56
12,12,1,70,56
44,12,11,70,58
19,12,11,70,58
179,29,12,48,37
331,39,21,44,31
279,38,23,45,37
1,12,11,70,58
31,12,22,61,29
5,12,1,70,56
12,12,1,70,56
508,12,24,38,27
19,12,11,70,58
1,12,11,70,58
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
44,12,11,70,58
75,12,1,70,56
57,12,1,70,56
106,12,18,61,29
7,12,11,70,58
482,12,23,43,27
2,12,22,61,29
41,12,12,70,58
102,12,1,70,56
373,12,25,42,33
218,12,15,61,37
355,12,16,42,27
509,12,24,38,27
93,42,17,44,28
204,12,11,70,58
57,12,1,70,56
74,12,1,70,56
75,12,1,70,56
19,12,11,70,58
7,12,11,70,58
67,29,12,70,56
102,12,1,70,56
185,29,12,54,43
78,12,11,70,58
1,12,11,70,58
205,12,11,70,58
41,12,12,70,58
26,39,17,52,31
177,29,12,47,26
510,24,26,43,33
261,39,11,54,43
274,43,24,47,26
44,12,11,70,58
319,39,21,54,43
275,24,24,47,33
511,42,26,43,28
5,12,1,70,56
512,40,21,43,26
71,43,18,45,26
183,39,18,47,26
96,41,22,48,37
41,12,12,70,58
5,12,1,70,56
12,12,1,70,56
513,32,25,45,37
268,40,20,61,37
128,40,22,48,37
279,38,23,45,37
78,12,11,70,58
282,41,20,45,37
57,12,1,70,56
74,12,1,70,56
7,12,11,70,58
102,12,1,70,56
514,32,25,45,37
44,12,11,70,58
126,41,21,45,37
115,39,22,45,37
204,12,11,70,58
205,12,11,70,58
58,29,12,54,43
75,12,1,70,56
515,44,29,45,37
47,41,23,45,37
516,44,29,45,37
517,32,25,45,37
125,41,23,45,37
218,12,15,61,37
104,42,22,48,37
518,44,29,45,37
91,29,12,48,37
260,41,22,48,37
179,29,12,48,37
56,41,11,54,43
74,12,1,70,56
5,12,1,70,56
1,12,11,70,58
75,12,1,70,56
78,12,11,70,58
99,39,28,61,34
205,12,11,70,58
410,39,30,41,30
57,12,1,70,56
7,12,11,70,58
41,12,12,70,58
19,12,11,70,58
44,12,11,70,58
204,12,11,70,58
301,12,23,44,30
136,37,17,52,33
44,12,11,70,58
74,12,1,70,56
191,39,17,44,25
75,12,1,70,56
205,12,11,70,58
12,12,1,70,56
136,37,17,52,33
67,29,12,70,56
93,42,17,44,28
278,29,12,45,31
19,12,11,70,58
57,12,1,70,56
102,12,1,70,56
1,12,11,70,58
204,12,11,70,58
5,12,1,70,56
41,12,12,70,58
7,12,11,70,58
179,29,12,48,37
202,32,17,54,43
520,40,17,44,17
42,38,17,44,29
91,29,12,48,37
95,29,11,52,28
184,32,17,44,25
180,39,11,45,24
182,29,12,47,35
72,38,11,45,35
26,39,17,52,31
